,League,Season,Home_score,Away_score,Win,OT,Home_p,Away_p,URL
2468,NBA,2016/2017,89.0,105.0,0.0,0.0,4.99,1.24,https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-chicago-bulls-vi56OWYH/
2469,NBA,2016/2017,91.0,94.0,0.0,0.0,2.23,1.8,https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-washington-wizards-WQ1bQh45/
2470,NBA,2016/2017,103.0,109.0,0.0,0.0,2.44,1.69,https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-san-antonio-spurs-hz3fRYla/
2471,NBA,2016/2017,149.0,106.0,1.0,0.0,1.04,24.5,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-los-angeles-lakers-ABDkSEZh/
2472,NBA,2016/2017,116.0,101.0,1.0,0.0,1.83,2.2,https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-oklahoma-city-thunder-d89oTfKn/
2473,NBA,2016/2017,117.0,96.0,1.0,0.0,2.27,1.8,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-minnesota-timberwolves-2oAsUz5t/
2474,NBA,2016/2017,108.0,83.0,1.0,0.0,1.32,4.4,https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-denver-nuggets-QLnEo3zE/
2475,NBA,2016/2017,104.0,124.0,0.0,0.0,6.16,1.18,https://www.oddsportal.com/basketball/usa/nba-2016-2017/dallas-mavericks-los-angeles-clippers-vJRwNJcD/
2476,NBA,2016/2017,102.0,115.0,0.0,0.0,1.59,2.61,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-toronto-raptors-K4sQS3nP/
2477,NBA,2016/2017,92.0,111.0,0.0,0.0,3.95,1.35,https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-boston-celtics-0SSZNar7/
2478,NBA,2016/2017,107.0,84.0,1.0,0.0,1.55,2.83,https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-miami-heat-65TVOuT0/
2479,NBA,2016/2017,114.0,119.0,0.0,0.0,3.02,1.48,https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-san-antonio-spurs-AwzNQ1bl/
2480,NBA,2016/2017,137.0,125.0,1.0,0.0,1.12,8.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-portland-trail-blazers-WnyJRsqr/
2481,NBA,2016/2017,85.0,96.0,0.0,0.0,2.03,1.95,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-atlanta-hawks-h2PRPLDf/
2482,NBA,2016/2017,87.0,92.0,0.0,0.0,1.58,2.67,https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-phoenix-suns-veqiWNzR/
2483,NBA,2016/2017,99.0,104.0,0.0,1.0,3.26,1.44,https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-memphis-grizzlies-04pmX3LK/
2484,NBA,2016/2017,111.0,109.0,1.0,0.0,2.42,1.69,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-oklahoma-city-thunder-IuerYq6E/
2485,NBA,2016/2017,110.0,107.0,1.0,0.0,2.14,1.85,https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-chicago-bulls-65ivZPj8/
2486,NBA,2016/2017,94.0,112.0,0.0,0.0,1.29,4.4,https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-new-orleans-pelicans-h23dAtE7/
2487,NBA,2016/2017,107.0,103.0,1.0,0.0,1.87,2.1,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-portland-trail-blazers-EB4hBMb1/
2488,NBA,2016/2017,123.0,115.0,1.0,0.0,1.26,4.9,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-toronto-raptors-61gr4K9O/
2489,NBA,2016/2017,96.0,91.0,1.0,0.0,1.07,17.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-dallas-mavericks-dzAmC2qe/
2490,NBA,2016/2017,93.0,89.0,1.0,0.0,1.39,3.44,https://www.oddsportal.com/basketball/usa/nba-2016-2017/milwaukee-bucks-orlando-magic-IqBqDrUl/
2491,NBA,2016/2017,93.0,99.0,0.0,0.0,2.11,1.86,https://www.oddsportal.com/basketball/usa/nba-2016-2017/minnesota-timberwolves-boston-celtics-OMBuEOEr/
2492,NBA,2016/2017,96.0,99.0,0.0,0.0,2.25,1.82,https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-houston-rockets-n1KDI46R/
2493,NBA,2016/2017,90.0,105.0,0.0,0.0,1.53,2.86,https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-memphis-grizzlies-ILW0L6M8/
2494,NBA,2016/2017,83.0,120.0,0.0,0.0,15.0,1.07,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-golden-state-warriors-vVXdMn72/
2495,NBA,2016/2017,101.0,94.0,1.0,0.0,2.7,1.57,https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-miami-heat-QoW4KQyF/
2496,NBA,2016/2017,106.0,101.0,1.0,0.0,1.32,4.25,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-phoenix-suns-4xV8JpiL/
2497,NBA,2016/2017,110.0,118.0,0.0,0.0,1.82,2.25,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-chicago-bulls-xQgEc3U1/
2498,NBA,2016/2017,105.0,91.0,1.0,0.0,1.68,2.58,https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-utah-jazz-OMkAbqFe/
2499,NBA,2016/2017,102.0,99.0,1.0,0.0,2.58,1.67,https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-toronto-raptors-hbkv50fI/
2500,NBA,2016/2017,111.0,115.0,0.0,1.0,1.23,5.2,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-indiana-pacers-Uaj6aPak/
2501,NBA,2016/2017,109.0,129.0,0.0,0.0,2.75,1.57,https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-portland-trail-blazers-j9i205pq/
2502,NBA,2016/2017,104.0,94.0,1.0,0.0,2.65,1.61,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-atlanta-hawks-AF9Z4oxS/
2503,NBA,2016/2017,102.0,95.0,1.0,0.0,1.32,4.26,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-chicago-bulls-WOAV5RML/
2504,NBA,2016/2017,121.0,124.0,0.0,0.0,4.95,1.23,https://www.oddsportal.com/basketball/usa/nba-2016-2017/milwaukee-bucks-golden-state-warriors-x2BR677F/
2505,NBA,2016/2017,93.0,71.0,1.0,0.0,2.1,1.94,https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-minnesota-timberwolves-vHhO7mh9/
2506,NBA,2016/2017,120.0,105.0,1.0,0.0,2.2,1.83,https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-phoenix-suns-dh3J8Tx3/
2507,NBA,2016/2017,92.0,94.0,0.0,0.0,1.83,2.2,https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-boston-celtics-I14F99Nd/
2508,NBA,2016/2017,121.0,116.0,1.0,1.0,2.21,1.81,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-charlotte-hornets-jeCTo6Vk/
2509,NBA,2016/2017,95.0,87.0,1.0,0.0,1.31,4.28,https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-dallas-mavericks-UoBXpQpd/
2510,NBA,2016/2017,111.0,114.0,0.0,0.0,1.56,2.75,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-miami-heat-8WMOnnGq/
2511,NBA,2016/2017,111.0,102.0,1.0,0.0,1.36,3.7,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-utah-jazz-WAVdiS7S/
2512,NBA,2016/2017,107.0,116.0,0.0,0.0,4.3,1.3,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-san-antonio-spurs-xlWhh8hM/
2513,NBA,2016/2017,115.0,121.0,0.0,0.0,4.6,1.27,https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-los-angeles-clippers-bcXlglwG/
2514,NBA,2016/2017,111.0,113.0,0.0,1.0,2.64,1.63,https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-toronto-raptors-AZaZ5tuC/
2515,NBA,2016/2017,64.0,80.0,0.0,0.0,2.5,1.64,https://www.oddsportal.com/basketball/usa/nba-2016-2017/dallas-mavericks-memphis-grizzlies-IoGifUN9/
2516,NBA,2016/2017,88.0,104.0,0.0,0.0,4.95,1.26,https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-golden-state-warriors-veHmeA83/
2517,NBA,2016/2017,113.0,101.0,1.0,0.0,2.07,1.95,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-portland-trail-blazers-pYHqdjgc/
2518,NBA,2016/2017,124.0,105.0,1.0,0.0,1.22,5.4,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-brooklyn-nets-WUDucWwi/
2519,NBA,2016/2017,104.0,81.0,1.0,0.0,1.25,4.62,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-detroit-pistons-Sdmalvzi/
2520,NBA,2016/2017,100.0,96.0,1.0,0.0,1.79,2.25,https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-atlanta-hawks-McLR6njI/
2521,NBA,2016/2017,96.0,116.0,0.0,0.0,1.57,2.69,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-phoenix-suns-l6lekKKp/
2522,NBA,2016/2017,77.0,85.0,0.0,0.0,1.74,2.4,https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-chicago-bulls-r7MN7SzC/
2523,NBA,2016/2017,126.0,109.0,1.0,0.0,1.5,2.94,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-portland-trail-blazers-0rXI88L5/
2524,NBA,2016/2017,110.0,86.0,1.0,0.0,1.18,7.35,https://www.oddsportal.com/basketball/usa/nba-2016-2017/minnesota-timberwolves-philadelphia-76ers-l8TE9l6a/
2525,NBA,2016/2017,96.0,73.0,1.0,0.0,1.63,2.55,https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-milwaukee-bucks-foUAAUjg/
2526,NBA,2016/2017,119.0,112.0,1.0,0.0,1.53,2.9,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-new-york-knicks-GfV6BAym/
2527,NBA,2016/2017,107.0,111.0,0.0,0.0,1.1,10.16,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-memphis-grizzlies-bJz2CjMt/
2528,NBA,2016/2017,105.0,110.0,0.0,0.0,3.05,1.48,https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-san-antonio-spurs-dAlzHWDP/
2529,NBA,2016/2017,120.0,104.0,1.0,0.0,1.57,2.75,https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-phoenix-suns-r70hhmyP/
2530,NBA,2016/2017,105.0,103.0,1.0,0.0,1.87,2.25,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-houston-rockets-U3dlgTLI/
2531,NBA,2016/2017,121.0,127.0,0.0,0.0,3.2,1.43,https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-golden-state-warriors-Wr1V6MP5/
2532,NBA,2016/2017,90.0,83.0,1.0,0.0,1.43,3.38,https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-dallas-mavericks-EDgxdVy0/
2533,NBA,2016/2017,105.0,102.0,1.0,0.0,1.83,2.15,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-detroit-pistons-8l8ueki6/
2534,NBA,2016/2017,107.0,100.0,1.0,0.0,1.52,3.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-milwaukee-bucks-nu7qf96C/
2535,NBA,2016/2017,103.0,93.0,1.0,0.0,1.79,2.29,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-cleveland-cavaliers-zNfYdBMg/
2536,NBA,2016/2017,89.0,82.0,1.0,0.0,1.34,3.85,https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-new-orleans-pelicans-ve1PbXis/
2537,NBA,2016/2017,109.0,102.0,1.0,0.0,3.55,1.39,https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-washington-wizards-hb5Tci7m/
2538,NBA,2016/2017,125.0,118.0,1.0,0.0,1.38,3.75,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-brooklyn-nets-MFEc3DqQ/
2539,NBA,2016/2017,88.0,113.0,0.0,0.0,1.59,2.66,https://www.oddsportal.com/basketball/usa/nba-2016-2017/portland-trail-blazers-chicago-bulls-rPFg4gUJ/
2540,NBA,2016/2017,108.0,115.0,0.0,0.0,2.03,2.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/minnesota-timberwolves-charlotte-hornets-67WAuAiJ/
2541,NBA,2016/2017,90.0,93.0,0.0,0.0,3.48,1.39,https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-atlanta-hawks-SGX6tjxD/
2542,NBA,2016/2017,121.0,117.0,1.0,0.0,1.43,3.16,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-toronto-raptors-29dR72Aa/
2543,NBA,2016/2017,127.0,95.0,1.0,0.0,1.04,20.5,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-brooklyn-nets-YgY2sWM6/
2544,NBA,2016/2017,96.0,102.0,0.0,0.0,1.43,3.3,https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-memphis-grizzlies-MJUbrC70/
2545,NBA,2016/2017,94.0,90.0,1.0,0.0,1.14,7.5,https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-miami-heat-veufqhhf/
2546,NBA,2016/2017,115.0,88.0,1.0,0.0,1.14,7.35,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-philadelphia-76ers-04tjpYxl/
2547,NBA,2016/2017,106.0,105.0,1.0,0.0,2.55,1.65,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-boston-celtics-WUynoENs/
2548,NBA,2016/2017,104.0,88.0,1.0,0.0,2.06,1.95,https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-oklahoma-city-thunder-nc0Fjz0K/
2549,NBA,2016/2017,93.0,77.0,1.0,0.0,1.6,2.61,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-dallas-mavericks-ULkKkfFQ/
2550,NBA,2016/2017,88.0,69.0,1.0,0.0,1.31,4.1,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-orlando-magic-YgdBiGpE/
2551,NBA,2016/2017,112.0,105.0,1.0,0.0,1.33,3.85,https://www.oddsportal.com/basketball/usa/nba-2016-2017/portland-trail-blazers-denver-nuggets-Kj8TSW7D/
2552,NBA,2016/2017,133.0,120.0,1.0,0.0,1.06,21.68,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-phoenix-suns-t09PTCh7/
2553,NBA,2016/2017,125.0,99.0,1.0,0.0,1.98,2.25,https://www.oddsportal.com/basketball/usa/nba-2016-2017/minnesota-timberwolves-los-angeles-lakers-McgOVYNf/
2554,NBA,2016/2017,117.0,119.0,0.0,0.0,1.21,5.2,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-orlando-magic-0lhSUhw1/
2555,NBA,2016/2017,100.0,93.0,1.0,0.0,1.33,4.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-charlotte-hornets-SzfKWE8l/
2556,NBA,2016/2017,95.0,106.0,0.0,0.0,1.54,2.9,https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-detroit-pistons-EXkGXfgr/
2557,NBA,2016/2017,104.0,122.0,0.0,0.0,1.53,2.86,https://www.oddsportal.com/basketball/usa/nba-2016-2017/phoenix-suns-brooklyn-nets-8jDmxyoR/
2558,NBA,2016/2017,106.0,96.0,1.0,0.0,1.69,2.45,https://www.oddsportal.com/basketball/usa/nba-2016-2017/milwaukee-bucks-memphis-grizzlies-UaEqwHVK/
2559,NBA,2016/2017,106.0,95.0,1.0,0.0,1.19,5.8,https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-washington-wizards-MqEkHZ81/
2560,NBA,2016/2017,100.0,106.0,0.0,0.0,2.18,1.85,https://www.oddsportal.com/basketball/usa/nba-2016-2017/houston-rockets-san-antonio-spurs-KUWhGgO7/
2561,NBA,2016/2017,91.0,102.0,0.0,0.0,2.15,1.87,https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-utah-jazz-0Q9uvcGE/
2562,NBA,2016/2017,105.0,119.0,0.0,0.0,2.94,1.5,https://www.oddsportal.com/basketball/usa/nba-2016-2017/minnesota-timberwolves-los-angeles-clippers-MZAyuw18/
2563,NBA,2016/2017,117.0,96.0,1.0,0.0,1.05,16.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-philadelphia-76ers-SMEoIFge/
2564,NBA,2016/2017,118.0,107.0,1.0,0.0,1.34,3.8,https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-new-york-knicks-OIcN8reg/
2565,NBA,2016/2017,99.0,105.0,0.0,0.0,2.18,1.81,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-boston-celtics-lWFsJevk/
2566,NBA,2016/2017,99.0,126.0,0.0,0.0,2.0,2.05,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-orleans-pelicans-los-angeles-lakers-WfLxKyPr/
2567,NBA,2016/2017,122.0,120.0,1.0,1.0,1.36,3.98,https://www.oddsportal.com/basketball/usa/nba-2016-2017/portland-trail-blazers-sacramento-kings-fVc9y4fG/
2568,NBA,2016/2017,96.0,86.0,1.0,0.0,1.24,4.81,https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-detroit-pistons-08b5xpuA/
2569,NBA,2016/2017,108.0,110.0,0.0,0.0,2.76,1.53,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-los-angeles-clippers-n5f1wQP3/
2570,NBA,2016/2017,115.0,87.0,1.0,0.0,1.52,2.85,https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-new-york-knicks-4t5dv6Ac/
2571,NBA,2016/2017,111.0,113.0,0.0,0.0,2.0,2.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-toronto-raptors-tf8I9Oum/
2572,NBA,2016/2017,74.0,87.0,0.0,0.0,2.98,1.53,https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-utah-jazz-bqIAG2Ij/
2573,NBA,2016/2017,109.0,105.0,1.0,1.0,2.9,1.5,https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-indiana-pacers-Qk6hunei/
2574,NBA,2016/2017,94.0,105.0,0.0,0.0,4.0,1.33,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-cleveland-cavaliers-KhJ6Hr3p/
2575,NBA,2016/2017,91.0,101.0,0.0,0.0,1.53,2.95,https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-los-angeles-lakers-EBtvMOfT/
2576,NBA,2016/2017,101.0,125.0,0.0,0.0,3.72,1.38,https://www.oddsportal.com/basketball/usa/nba-2016-2017/denver-nuggets-golden-state-warriors-08xzN4uN/
2577,NBA,2016/2017,95.0,98.0,0.0,0.0,1.94,2.03,https://www.oddsportal.com/basketball/usa/nba-2016-2017/miami-heat-chicago-bulls-SfvSOQAA/
2578,NBA,2016/2017,106.0,112.0,0.0,0.0,1.48,3.02,https://www.oddsportal.com/basketball/usa/nba-2016-2017/milwaukee-bucks-new-orleans-pelicans-6owWNpQG/
2579,NBA,2016/2017,116.0,95.0,1.0,0.0,1.04,21.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-dallas-mavericks-WSpJQntb/
2580,NBA,2016/2017,111.0,80.0,1.0,0.0,1.17,6.75,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-portland-trail-blazers-AJqNP6e4/
2581,NBA,2016/2017,99.0,101.0,0.0,0.0,1.27,4.8,https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-houston-rockets-x6oFRSQi/
2582,NBA,2016/2017,107.0,100.0,1.0,0.0,2.69,1.6,https://www.oddsportal.com/basketball/usa/nba-2016-2017/phoenix-suns-detroit-pistons-QVsBS8Bo/
2583,NBA,2016/2017,102.0,112.0,0.0,0.0,1.66,2.7,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-toronto-raptors-UJ4EA4Qt/
2584,NBA,2016/2017,115.0,107.0,1.0,0.0,1.65,2.53,https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-chicago-bulls-OQ3S3PYp/
2585,NBA,2016/2017,104.0,98.0,1.0,0.0,1.72,2.41,https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-utah-jazz-EiEhAReH/
2586,NBA,2016/2017,122.0,115.0,1.0,1.0,1.13,8.0,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-philadelphia-76ers-WSOmB7tB/
2587,NBA,2016/2017,110.0,96.0,1.0,0.0,1.3,4.2,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-brooklyn-nets-MHH085QT/
2588,NBA,2016/2017,107.0,123.0,0.0,0.0,1.75,2.3,https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-minnesota-timberwolves-hrDd9oBN/
2589,NBA,2016/2017,118.0,93.0,1.0,0.0,1.88,2.1,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-boston-celtics-IPKqCmR4/
2590,NBA,2016/2017,97.0,109.0,0.0,0.0,1.59,2.7,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-dallas-mavericks-pCMyE9dh/
2591,NBA,2016/2017,102.0,94.0,1.0,0.0,1.39,3.44,https://www.oddsportal.com/basketball/usa/nba-2016-2017/sacramento-kings-new-orleans-pelicans-O2LuDTBb/
2592,NBA,2016/2017,124.0,121.0,1.0,0.0,1.28,4.55,https://www.oddsportal.com/basketball/usa/nba-2016-2017/portland-trail-blazers-phoenix-suns-IkjuFksn/
2593,NBA,2016/2017,108.0,107.0,1.0,0.0,1.61,2.6,https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-denver-nuggets-vaiyGVRu/
2594,NBA,2016/2017,119.0,110.0,1.0,0.0,2.66,1.58,https://www.oddsportal.com/basketball/usa/nba-2016-2017/brooklyn-nets-minnesota-timberwolves-2wGVfndU/
2595,NBA,2016/2017,106.0,110.0,0.0,0.0,1.3,4.4,https://www.oddsportal.com/basketball/usa/nba-2016-2017/cleveland-cavaliers-atlanta-hawks-lzCReStO/
2596,NBA,2016/2017,116.0,106.0,1.0,0.0,1.04,23.67,https://www.oddsportal.com/basketball/usa/nba-2016-2017/golden-state-warriors-new-orleans-pelicans-SKNIclCB/
2597,NBA,2016/2017,114.0,82.0,1.0,0.0,1.26,4.55,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-clippers-detroit-pistons-6BMMd8RH/
2598,NBA,2016/2017,112.0,80.0,1.0,0.0,1.38,3.7,https://www.oddsportal.com/basketball/usa/nba-2016-2017/chicago-bulls-orlando-magic-KfKAaAsa/
2599,NBA,2016/2017,97.0,85.0,1.0,0.0,1.48,3.06,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-miami-heat-boJEbUd5/
2600,NBA,2016/2017,122.0,100.0,1.0,0.0,1.72,2.35,https://www.oddsportal.com/basketball/usa/nba-2016-2017/charlotte-hornets-indiana-pacers-xWU50jSh/
2601,NBA,2016/2017,84.0,109.0,0.0,0.0,3.1,1.5,https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-utah-jazz-QeR11WCn/
2602,NBA,2016/2017,106.0,114.0,0.0,0.0,1.95,2.05,https://www.oddsportal.com/basketball/usa/nba-2016-2017/washington-wizards-houston-rockets-WYRc2Cct/
2603,NBA,2016/2017,119.0,108.0,1.0,0.0,1.63,2.66,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-phoenix-suns-UPuW6hkP/
2604,NBA,2016/2017,107.0,123.0,0.0,0.0,1.35,3.7,https://www.oddsportal.com/basketball/usa/nba-2016-2017/boston-celtics-denver-nuggets-h8dmr9CO/
2605,NBA,2016/2017,86.0,75.0,1.0,1.0,1.74,2.3,https://www.oddsportal.com/basketball/usa/nba-2016-2017/dallas-mavericks-milwaukee-bucks-EHcqqkcI/
2606,NBA,2016/2017,91.0,96.0,0.0,0.0,1.32,4.8,https://www.oddsportal.com/basketball/usa/nba-2016-2017/toronto-raptors-sacramento-kings-CvInFpIP/
2607,NBA,2016/2017,94.0,100.0,0.0,0.0,1.99,2.02,https://www.oddsportal.com/basketball/usa/nba-2016-2017/memphis-grizzlies-portland-trail-blazers-KfbupVsC/
2608,NBA,2016/2017,109.0,114.0,0.0,0.0,2.3,1.77,https://www.oddsportal.com/basketball/usa/nba-2016-2017/new-york-knicks-utah-jazz-6ifyoBS5/
2609,NBA,2016/2017,92.0,116.0,0.0,0.0,1.55,2.85,https://www.oddsportal.com/basketball/usa/nba-2016-2017/san-antonio-spurs-los-angeles-clippers-OS4WoiDa/
2610,NBA,2016/2017,117.0,91.0,1.0,0.0,1.78,2.54,https://www.oddsportal.com/basketball/usa/nba-2016-2017/milwaukee-bucks-sacramento-kings-px6SnXcg/
2611,NBA,2016/2017,112.0,97.0,1.0,0.0,1.69,2.43,https://www.oddsportal.com/basketball/usa/nba-2016-2017/atlanta-hawks-houston-rockets-xC6OmDrm/
2612,NBA,2016/2017,103.0,86.0,1.0,0.0,1.55,2.8,https://www.oddsportal.com/basketball/usa/nba-2016-2017/detroit-pistons-denver-nuggets-bL7KlgTt/
2613,NBA,2016/2017,111.0,94.0,1.0,0.0,1.66,2.5,https://www.oddsportal.com/basketball/usa/nba-2016-2017/indiana-pacers-chicago-bulls-jH14rI67/
2614,NBA,2016/2017,88.0,86.0,1.0,0.0,1.44,3.32,https://www.oddsportal.com/basketball/usa/nba-2016-2017/orlando-magic-washington-wizards-INgj6LbE/
2615,NBA,2016/2017,101.0,102.0,0.0,0.0,11.5,1.19,https://www.oddsportal.com/basketball/usa/nba-2016-2017/philadelphia-76ers-cleveland-cavaliers-4Kkn71q8/
2616,NBA,2016/2017,112.0,92.0,1.0,0.0,1.53,2.9,https://www.oddsportal.com/basketball/usa/nba-2016-2017/oklahoma-city-thunder-minnesota-timberwolves-CQ20qbi1/
2617,NBA,2016/2017,117.0,97.0,1.0,0.0,8.0,1.13,https://www.oddsportal.com/basketball/usa/nba-2016-2017/los-angeles-lakers-golden-state-warriors-fk8epvxe/
2618,NBA,2016/2017,86.0,100.0,0.0,0.0,2.6,1.62,https://www.oddsportal.com/basketball/usa/nba-2016-2017/utah-jazz-san-antonio-spurs-Gb9ioKMl/
